title,genre1,genre2,genre3,Service
A Certain Magical Index,Adventure, Anime,,Hulu
Cowboy Bebop,Action, Adult Animation, Adventure,Hulu
D. Gray-man HALLOW,Anime, Science Fiction,,Hulu
Overlord,Action, Anime,,Hulu
Spice and Wolf,Anime, International,,Hulu
Tenchi Muyo! War on Geminar,Action, Adventure, Anime,Hulu
The Future Diary,Action, Adventure, Anime,Hulu
The Heroic Legend of Arslan,Action, Adventure, Anime,Hulu
The Wallflower,Action, Adventure, Anime,Hulu
Tokyo ESP,Action, Adventure, Anime,Hulu
Tokyo Ravens,Action, Anime, International,Hulu
Trigun,Action, Adventure, Anime,Hulu
World Break: Aria of Curse for a Holy Swordsman,Action, Adventure, Anime,Hulu
Yona of the Dawn,Action, Adventure, Anime,Hulu
Yu Yu Hakusho,Action, Adventure, Anime,Hulu
National Treasure,Crime, Drama, International,Hulu
Mobile Suit Gundam 00,Action, Adventure, Anime,Hulu
Mobile Suit Gundam SEED Remaster,Action, Adventure, Anime,Hulu
Mobile Suit Gundam The 08th MS Team,Anime, International, Science Fiction,Hulu
Mobile Suit Gundam The Origin,Action, Adventure, Anime,Hulu
Mobile Suit Gundam Wing,Anime, International, Science Fiction,Hulu
The Golden Girls,Classics, Comedy, Sitcom,Hulu
Devious Maids,Drama,,,Hulu
24 Legacy,Action, Crime, Drama,Hulu
Murder in the First,Crime, Drama,,Hulu
Workaholics,Comedy, Sitcom,,Hulu
Wasted,Comedy, International, Sitcom,Hulu
Blue Exorcist Kyoto Saga,Action, Adventure, Anime,Hulu
JoJo’s Bizarre Adventure,Action, Adventure, Anime,Hulu
Terraformars,Action, Adventure, Anime,Hulu
Please Like Me,Comedy, Drama, International,Hulu
Sleepy Hollow,Adventure, Drama, Mystery,Hulu
Chowder,Cartoons, Comedy, Kids,Hulu
Children of the Corn,Horror,,,Hulu
Barbarians Rising,Action, Adventure, Drama,Hulu
Hunt for the Wilderpeople,Adventure, Comedy, Drama,Hulu
Desperate Housewives,Drama,,,Hulu
Horace and Pete,Comedy, Drama,,Hulu
The Powerpuff Girls (Classic),Adventure, Cartoons, Kids,Hulu
Scott & Bailey,Crime, Drama, International,Hulu
Feed the Beast,Drama,,,Hulu
Food Wars!,Anime, Comedy, Drama,Hulu
Mobile Suit Gundam: Iron-Blooded Orphans,Action, Adventure, Anime,Hulu
Hello World,Science & Technology,,,Hulu
Smallville,Action, Adventure, Drama,Hulu
The Beatles: Eight Days a Week - The Touring Years,Documentaries, Music,,Hulu
The Aliens,Comedy, Drama, International,Hulu
Blue Bloods en Español,Drama, Latino,,Hulu
Community,Comedy, Sitcom,,Hulu
Elementary en Español,Crime, Drama, Latino,Hulu
The Amazing Race,Action, Adventure, Family,Hulu
Undercover Boss,Family, Reality,,Hulu
Silk,Crime, Drama, International,Hulu
My Strange Addiction,Documentaries, Health & Wellness, Reality,Hulu
Married,Comedy, Sitcom,,Hulu
Banished,Drama, History, International,Hulu
Hunter x Hunter,Action, Adventure, Anime,Hulu
Rosaline,Cartoons, Kids, LGBTQ+,Hulu
The Musketeers,Action, Adventure, Drama,Hulu
Atlantis,Action, Adventure, Drama,Hulu
Pride and Prejudice,Classics, Drama, History,Hulu
Bakuman,Anime, Comedy, Drama,Hulu
Being Erica,Comedy, Drama, International,Hulu
Dead Boss,Comedy, Crime, International,Hulu
Epitafios,Crime, Drama, Latino,Hulu
In the Flesh,Drama, Horror, International,Hulu
Jane Eyre (2006),Drama, History, International,Hulu
The Mighty Boosh,Comedy, International,,Hulu
Uncle,Comedy, International, Sitcom,Hulu
Fear Factor,Adventure, Reality,,Hulu
Deadbeat,Comedy, Sitcom,,Hulu
My Mad Fat Diary,Comedy, Drama, International,Hulu
Descendants of the Sun,Action, Adventure, Drama,Hulu
Sailor Moon Crystal,Action, Adventure, Anime,Hulu
Curious George,Cartoons, Comedy, Kids,Hulu
Jorge el Curioso,Adventure, Kids, Latino,Hulu
Bob Ross - The Joy of Painting,Classics, Family, Lifestyle & Culture,Hulu
Naruto Shippuden,Adventure, Anime, International,Hulu
Dawson's Creek,Drama, Teen,,Hulu
11.22.63,Drama, Science Fiction,,Hulu
Hunderby,Comedy, Drama, International,Hulu
Mr. Bean,Comedy, Family, International,Hulu
Dragon Ball GT,Action, Adventure, Anime,Hulu
Project Greenlight,Documentaries, Reality,,Hulu
Dagashi Kashi,Anime, Comedy,,Hulu
Undefeated Bahamut Chronicle,Action, Adventure, Anime,Hulu
Dimension W,Action, Adventure, Anime,Hulu
"Grimgar, Ashes and Illusions",Action, Adventure, Anime,Hulu
Saved by the Bell,Comedy, Family, Sitcom,Hulu
Saved by the Bell: Hawaiian Style,Comedy, Family, Sitcom,Hulu
Saved by the Bell: The College Years,Comedy, Family, Sitcom,Hulu
Saved by the Bell: Wedding in Las Vegas,Comedy, Family, Sitcom,Hulu
Divine Gate,Action, Adventure, Anime,Hulu
Special A,Anime, Comedy, Drama,Hulu
Tears to Tiara,Anime, International, Romance,Hulu
Assassination Classroom,Action, Anime, International,Hulu
Prince of Stride: Alternative,Action, Anime, Drama,Hulu
El Perro y El Gato,Family, Kids, Latino,Hulu
Happy Endings,Comedy, Sitcom,,Hulu
Rosario + Vampire,Action, Adventure, Anime,Hulu
The Goldbergs en Español,Comedy, Latino, Sitcom,Hulu
Deutschland 83,Action, Adventure, Drama,Hulu
Sailor Moon,Action, Anime, Comedy,Hulu
The Millionaire Matchmaker,Reality, Romance,,Hulu
Heroes Cotidianos,Documentaries, Latino,,Hulu
RocketJump: The Show,Comedy, Documentaries,,Hulu
Oh My Venus,Comedy, Drama, International,Hulu
Rugrats,Cartoons, Kids,,Hulu
The Guardian,Drama,,,Hulu
The Lucy Show,Classics, Comedy, Family,Hulu
Noragami,Action, Adventure, Anime,Hulu
Shomin Sample,Anime, Comedy, Romance,Hulu
Dance With Devils,Action, Adventure, Anime,Hulu
Attack on Titan: Junior High,Anime, Comedy, International,Hulu
Chivalry of a Failed Knight,Action, Adventure, Anime,Hulu
Heavy Object,Action, Adventure, Anime,Hulu
Drake & Josh,Comedy, Family, Kids,Hulu
Jersey Shore,Reality, Teen,,Hulu
Key & Peele,Black Stories, Comedy, Sketch Comedy,Hulu
K,Action, Adventure, Anime,Hulu
(Sub) K MISSING KINGS,Action, Adventure, Anime,Hulu
The Awesomes,Action, Adult Animation, Adventure,Hulu
ItaKiss,Anime, Comedy,,Hulu
The Hotwives of Las Vegas,Comedy, Sitcom,,Hulu
Monster Musume: Everyday Life With Monster Girls,Anime, Comedy, Romance,Hulu
Ushio & Tora,Action, Adventure, Anime,Hulu
Gate,Action, Adventure, Anime,Hulu
Junjo Romantica,Anime, Drama, International,Hulu
Sky Wizards Academy,Action, Adventure, Anime,Hulu
The Awesomes en Español,Adult Animation, Comedy, Latino,Hulu
Chaos Dragon,Action, Adventure, Anime,Hulu
Intruders,Drama, Horror, International,Hulu
Shimoneta: A Boring World Where the Concept of Dirty Jokes Doesn't Exist,Action, Anime, Comedy,Hulu
Prison School,Anime, Comedy,,Hulu
NASA Television Documentaries,Documentaries, Science & Technology,,Hulu
GANGSTA.,Action, Adventure, Anime,Hulu
HAPPYish,Comedy,,,Hulu
The Borgias,Crime, Drama, History,Hulu
The Green Room With Paul Provenza,Comedy,,,Hulu
The Colony,Action, Adventure, Horror,Hulu
Over the Garden Wall,Adventure, Cartoons, Kids,Hulu
Whose Line Is It Anyway? (UK),Comedy, International, Sketch Comedy,Hulu
The Bravest Knight Who Ever Lived,Kids, LGBTQ+,,Hulu
Ben 10: Omniverse,Adventure, Cartoons, Kids,Hulu
Moone Boy,Comedy, International,,Hulu
My Love Story!!,Anime, Comedy, International,Hulu
Ben 10 (2005),Adventure, Cartoons, Kids,Hulu
Ben 10: Secret of the Omnitrix,Action, Adventure, Family,Hulu
Foster's Home for Imaginary Friends,Cartoons, Kids,,Hulu
Sons of Anarchy,Action, Crime, Drama,Hulu
Blood Blockade Battlefront,Action, Adventure, Anime,Hulu
Major Lazer,Action, Adult Animation,,Hulu
High School DxD,Anime, International, Science Fiction,Hulu
CSI: Crime Scene Investigation,Crime, Drama, Mystery,Hulu
CSI: Crime Scene Investigation (Español),Crime, Drama, Latino,Hulu
Parasyte: The Maxim,Anime, Horror, International,Hulu
Absolute Duo,Action, Adventure, Anime,Hulu
Behind the Mask,Documentaries, Sports,,Hulu
The Other Man,Drama, Mystery, Thriller,Hulu
The Resident,Drama, Horror, Thriller,Hulu
The Marvelous Misadventures of Flapjack,Adventure, Cartoons, Kids,Hulu
.hack//Roots,Action, Adventure, Anime,Hulu
Stone Quackers,Adult Animation, Comedy,,Hulu
Death Parade,Anime, Drama, International,Hulu
Kamisama Kiss,Anime, Comedy, International,Hulu
Cake Boss,Cooking & Food, Family, Lifestyle & Culture,Hulu
Girls Just Want to Have Fun,Comedy, Music, Teen,Hulu
Ron White: A Little Unprofessional,Comedy, Stand Up,,Hulu
The Wrong Mans,Action, Adventure, Comedy,Hulu
Stargate Atlantis,Action, Adventure, Family,Hulu
Stargate Universe,Action, Adventure, Family,Hulu
Body of Proof,Crime, Drama,,Hulu
Cold Squad,Crime, Drama, International,Hulu
Date A Live,Anime, Comedy, International,Hulu
Death Note,Anime, Crime, Drama,Hulu
Inuyasha - The Final Act,Action, Adventure, Anime,Hulu
Naruto,Adventure, Anime, International,Hulu
Rage of Bahamut: Genesis,Action, Adventure, Anime,Hulu
Buddy Complex,Action, Adventure, Anime,Hulu
With All Due Respect,News,,,Hulu
.hack//SIGN,Anime, Drama,,Hulu
David Copperfield,Drama, History, International,Hulu
Terror in Resonance,Action, Adventure, Anime,Hulu
Offspring,Comedy, Drama, International,Hulu
Quick Draw,Action, Adventure, Comedy,Hulu
K-On!,Anime, Comedy, International,Hulu
The Hotwives of Orlando,Comedy, Sitcom,,Hulu
Melrose Place,Drama, Romance,,Hulu
7th Heaven,Drama, Family,,Hulu
Flashpoint,Action, Crime, Drama,Hulu
The Brady Bunch,Classics, Comedy, Family,Hulu
Wings,Classics, Comedy, Family,Hulu
Yu-Gi-Oh! ZEXAL,Action, Adventure, Anime,Hulu
No Game No Life,Action, Adventure, Anime,Hulu
Ranma 1/2,Anime, Comedy, Romance,Hulu
Australia's Next Top Model,Lifestyle & Culture, Reality,,Hulu
Beverly Hills 90210,Drama, Romance, Teen,Hulu
Cheers,Classics, Comedy, Sitcom,Hulu
Everybody Hates Chris,Black Stories, Comedy, Family,Hulu
Taxi,Classics, Comedy, Sitcom,Hulu
The Odd Couple,Classics, Comedy, Sitcom,Hulu
A Boy Named Charlie Brown,Comedy, Family, Kids,Hulu
A Very Brady Christmas,Comedy, Family,,Hulu
Dr. Seuss: Dr. Seuss on the Loose,Family, Kids,,Hulu
Dr. Seuss: The Cat in the Hat,Family, Kids,,Hulu
Sabrina Down Under,Comedy, Family, Teen,Hulu
Snoopy Come Home,Comedy, Family, Kids,Hulu
Dr. Seuss: The Lorax,Family, Kids,,Hulu
Ghost Whisperer,Drama, Family, Mystery,Hulu
Gargantia on the Verdurous Planet,Action, Adventure, Anime,Hulu
Bleach,Anime, International,,Hulu
All Saints (1998),Drama, International,,Hulu
Hello Ladies,Comedy,,,Hulu
One Piece,Adventure, Anime, International,Hulu
The Secret of Crickley Hall,Drama, Horror, International,Hulu
Getting On,Comedy, International, Sitcom,Hulu
Garfunkel And Oates,Comedy, Music,,Hulu
Sense and Sensibility (2008),Drama, International,,Hulu
(Sub) Ninja Scroll,Action, Adult Animation, Adventure,Hulu
Packed to the Rafters,Comedy, Drama, International,Hulu
Daniel Deronda,Drama, History, International,Hulu
Oliver Twist (2007),Adventure, Drama, International,Hulu
Paradox,Action, Adventure, Drama,Hulu
Dragon Ball,Action, Adventure, Anime,Hulu
Saiyuki,Action, Adventure, Anime,Hulu
Ergo Proxy,Action, Adventure, Anime,Hulu
Mother Up,Adult Animation, Comedy, Sitcom,Hulu
Misfits,Comedy, Drama, International,Hulu
Fate / Stay Night,Action, Adventure, Anime,Hulu
Diabolik Lovers,Anime, Drama, Horror,Hulu
Daisy of Love,Reality, Romance,,Hulu
Rock of Love,Reality, Romance,,Hulu
Coppelion,Action, Adventure, Anime,Hulu
Absolutely Fabulous,Comedy, International, Sitcom,Hulu
Blackadder,Comedy, International, Sitcom,Hulu
High School USA!,Adult Animation, Comedy,,Hulu
Bedlam,Drama, Horror, International,Hulu
Bleak House,Crime, Drama, History,Hulu
Lark Rise to Candleford,Drama, International, Romance,Hulu
New Tricks,Comedy, Crime, Drama,Hulu
Upstairs Downstairs,Drama, International,,Hulu
Whitechapel,Crime, Drama, International,Hulu
(Sub) Legend of Heroes: Trails in the Sky,Anime, International, Science Fiction,Hulu
Clannad,Anime, Drama, International,Hulu
Elfen Lied,Anime, Drama, International,Hulu
Danganronpa: The Animation,Anime, International,,Hulu
Blood Lad,Action, Adventure, Anime,Hulu
Sonic X,Adventure, Anime, International,Hulu
Uta no Prince Sama,Anime, Comedy, International,Hulu
Shameless (UK),Comedy, Drama, International,Hulu
City Homicide,Crime, Drama, International,Hulu
I Love Lucy,Classics, Comedy, Family,Hulu
McLeod's Daughters,Drama, International, Romance,Hulu
Amy Winehouse: A Final Goodbye,Documentaries, Music,,Hulu
"Say ""I Love You""",Anime, International, Romance,Hulu
Blood-C,Action, Adventure, Anime,Hulu
To Love Ru,Anime, Comedy, International,Hulu
Guyver: The Bioboosted Armor,Action, Adventure, Anime,Hulu
Shakugan no Shana,Action, Adventure, Anime,Hulu
The Thick of It,Comedy, International,,Hulu
Up to Speed,Documentaries, Lifestyle & Culture,,Hulu
Naruto Spin-Off: Rock Lee & His Ninja Pals,Action, Adventure, Anime,Hulu
Accel World,Adventure, Anime, Science Fiction,Hulu
A Day in the Life,Documentaries,,,Hulu
CSI: Miami,Crime, Drama, Mystery,Hulu
Battleground,Drama,,,Hulu
Reborn!,Anime, International,,Hulu
Blue Dragon Uncut,Anime, International,,Hulu
Nura: Rise of the Yokai Clan,Action, Adventure, Anime,Hulu
Ouran High School Host Club,Anime, Drama, International,Hulu
Toriko,Action, Adventure, Anime,Hulu
Tiger & Bunny,Action, Adventure, Anime,Hulu
Air Gear,Action, Anime,,Hulu
Samurai Champloo,Action, Anime, Drama,Hulu
Shuffle,Action, Adventure, Anime,Hulu
Slayers,Action, Adventure, Anime,Hulu
Yu-Gi-Oh!,Adventure, Anime, Kids,Hulu
Big Windup,Anime, Comedy, International,Hulu
Black Cat,Action, Adventure, Anime,Hulu
Vampire Knight,Action, Adventure, Anime,Hulu
Kenichi,Adventure, Anime, Comedy,Hulu
School Rumble,Anime, Comedy, Drama,Hulu
High School of the Dead,Action, Adventure, Anime,Hulu
Flavor of Love,Black Stories, Reality,,Hulu
Chrome Shelled Regios,Action, Adventure, Anime,Hulu
Yu-Gi-Oh! GX,Anime,,,Hulu
Yu-Gi-Oh! 5D's,Anime, International,,Hulu
NASA 360,Science & Technology,,,Hulu
Coupling,Comedy, International, Sitcom,Hulu
Claymore,Action, Adventure, Anime,Hulu
Initial D,Anime, International,,Hulu
Fruits Basket,Anime, Comedy, Drama,Hulu
D.Gray-man,Action, Adventure, Anime,Hulu
Desert Punk,Anime, International, Science Fiction,Hulu
The Office (U.K.),Comedy, International, Sitcom,Hulu
Buso Renkin,Action, Adventure, Anime,Hulu
The Prince of Tennis,Anime, International,,Hulu
Devil May Cry,Action, Adventure, Anime,Hulu
Soul Eater,Action, Adventure, Anime,Hulu
Inuyasha,Action, Adventure, Anime,Hulu
Heroic Age,Action, Adventure, Anime,Hulu
Black Blood Brothers,Action, Adventure, Anime,Hulu
"Doogie Howser, M.D.",Comedy, Drama, Family,Hulu
Lost in Space,Action, Adventure, Classics,Hulu
Hikaru no Go,Anime, International, Science Fiction,Hulu
Angel,Action, Adventure, Drama,Hulu
Arrested Development,Comedy, Sitcom,,Hulu
Black Butler: Book of Circus,Action, Adventure, Anime,Hulu
Blade Dance of the Elementalers,Action, Adventure, Anime,Hulu
Boys Before Flowers,Comedy, Drama, International,Hulu
Buffy the Vampire Slayer,Drama, Science Fiction, Teen,Hulu
Doctora Juguetes,Kids, Latino,,Hulu
Firefly,Action, Adventure, Science Fiction,Hulu
Frasier,Comedy, Sitcom,,Hulu
Hey Arnold!,Cartoons, Comedy, Family,Hulu
Horrible Histories (UK),Comedy, Family, History,Hulu
Kimi Ni Todoke: From Me to You,Anime, International,,Hulu
Medium,Crime, Drama, Mystery,Hulu
Numb3rs,Crime, Drama, Mystery,Hulu
Primeval,Adventure, Drama, International,Hulu
Reba,Comedy, Family, Sitcom,Hulu
Roswell,Action, Adventure, Drama,Hulu
Sabrina: The Teenage Witch,Comedy, Family, Sitcom,Hulu
Samurai Harem,Anime, Comedy, Drama,Hulu
Scream Queens,Comedy, Horror, Mystery,Hulu
Star Trek: Deep Space Nine,Action, Adventure, Science Fiction,Hulu
Star Trek: Enterprise,Action, Adventure, Science Fiction,Hulu
Star Trek: The Next Generation,Action, Adventure, Classics,Hulu
Star Trek: The Original Series,Action, Adventure, Classics,Hulu
Star Trek: Voyager,Action, Adventure, Science Fiction,Hulu
The Fades,Horror, International, Science Fiction,Hulu
The Twilight Zone,Classics, Science Fiction, Thriller,Hulu
Tokyo Magnitude 8.0,Anime, Drama, International,Hulu
